,id,user_id,view_id,room_id,roomuser_id,participant_id,deleted_at,updated_at,registered_at
9292,9423,850,9347,10776,12802,00000850,2022-04-13 12:06:40.671,2022-04-13 12:06:40.671,2022-04-13 12:05:12.696
9293,9424,15595,9348,10776,12803,00015595,2022-04-13 12:06:26.440,2022-04-13 12:06:26.440,2022-04-13 12:05:20.422
9294,9425,3019,9349,10776,12783,00003019,2022-04-13 12:05:57.485,2022-04-13 12:05:57.485,2022-04-13 12:05:30.501
9295,9426,14003,9350,10776,12792,00014003,2022-04-13 12:09:18.375,2022-04-13 12:09:18.375,2022-04-13 12:05:35.231
9296,9427,8331,9351,10776,12804,00008331,2022-04-13 12:07:22.565,2022-04-13 12:07:22.565,2022-04-13 12:05:42.488
9297,9428,10619,9352,10776,12790,00010619,2022-04-13 12:14:00.769,2022-04-13 12:14:00.769,2022-04-13 12:05:44.268
9298,9429,1453,9353,10776,12806,00001453,2022-04-13 12:10:52.264,2022-04-13 12:10:52.264,2022-04-13 12:05:46.646
9299,9430,6679,9354,10776,12805,00006679,2022-04-13 13:50:32.888,2022-04-13 13:50:32.888,2022-04-13 12:05:49.833
9300,9431,3019,9355,10776,12783,00003019,2022-04-13 12:08:34.682,2022-04-13 12:08:34.683,2022-04-13 12:05:58.903
9301,9432,4699,9356,10776,12807,00004699,2022-04-13 12:06:43.761,2022-04-13 12:06:43.761,2022-04-13 12:06:03.777
9302,9433,2761,9357,10776,12785,00002761,2022-04-13 12:11:17.369,2022-04-13 12:11:17.369,2022-04-13 12:06:41.259
9303,9434,4933,9358,10776,12775,00004933,2022-04-13 12:09:51.704,2022-04-13 12:09:51.704,2022-04-13 12:06:47.488
9304,9435,7932,9359,10776,12791,00007932,2022-04-13 12:06:57.558,2022-04-13 12:06:57.558,2022-04-13 12:06:55.621
9305,9436,850,9360,10776,12802,00000850,2022-04-13 12:09:42.755,2022-04-13 12:09:42.755,2022-04-13 12:06:57.618
9306,9437,7932,9361,10776,12791,00007932,2022-04-13 12:07:01.523,2022-04-13 12:07:01.523,2022-04-13 12:06:58.559
9307,9438,1,9362,10776,12808,00000001,2022-04-13 13:59:27.384,2022-04-13 13:59:27.384,2022-04-13 12:07:01.186
9308,9439,7932,9363,10776,12791,00007932,2022-04-13 12:08:41.953,2022-04-13 12:08:41.953,2022-04-13 12:07:01.903
9309,9440,16352,9364,10776,12809,00016352,2022-04-13 12:07:41.181,2022-04-13 12:07:41.181,2022-04-13 12:07:07.685
9310,9441,16357,9365,10854,12810,8129ca20,2022-04-13 14:30:05.382,2022-04-13 14:30:05.382,2022-04-13 12:07:10.849
9311,9442,16354,9366,10776,12801,00016354,2022-04-13 12:08:03.424,2022-04-13 12:08:03.424,2022-04-13 12:07:14.443
9312,9443,297,9367,10776,12811,00000297,2022-04-13 14:11:42.812,2022-04-13 14:11:42.812,2022-04-13 12:07:17.004
9313,9444,16352,9368,10776,12809,00016352,2022-04-13 12:24:56.428,2022-04-13 12:24:56.428,2022-04-13 12:07:42.287
9314,9445,8331,9369,10776,12804,00008331,2022-04-13 12:11:00.098,2022-04-13 12:11:00.098,2022-04-13 12:07:47.064
9315,9446,16359,9370,10776,12812,00016359,2022-04-13 12:08:21.430,2022-04-13 12:08:21.430,2022-04-13 12:08:00.427
9316,9447,16359,9371,10776,12812,00016359,2022-04-13 12:09:10.629,2022-04-13 12:09:10.629,2022-04-13 12:08:22.520
9317,9448,3019,9372,10776,12783,00003019,2022-04-13 12:08:40.385,2022-04-13 12:08:40.385,2022-04-13 12:08:36.614
9318,9449,16359,9373,10776,12812,00016359,2022-04-13 12:09:42.901,2022-04-13 12:09:42.901,2022-04-13 12:09:15.885
9319,9450,14003,9374,10776,12792,00014003,2022-04-13 12:11:57.463,2022-04-13 12:11:57.463,2022-04-13 12:09:19.291
9320,9451,14805,9375,10776,12784,00014805,2022-04-13 12:21:18.866,2022-04-13 12:21:18.866,2022-04-13 12:09:21.847
9321,9452,16221,9376,10848,12768,9a5855b6,2022-04-13 12:09:36.829,2022-04-13 12:09:36.829,2022-04-13 12:09:32.876
9322,9453,593,9377,10776,12789,00000593,2022-04-13 12:45:31.825,2022-04-13 12:45:31.825,2022-04-13 12:09:38.177
9323,9454,4933,9378,10776,12775,00004933,2022-04-13 12:10:03.977,2022-04-13 12:10:03.977,2022-04-13 12:09:53.018
9324,9455,7932,9379,10776,12791,00007932,2022-04-13 12:15:04.820,2022-04-13 12:15:04.820,2022-04-13 12:09:59.501
9325,9456,3019,9380,10776,12783,00003019,2022-04-13 12:10:11.969,2022-04-13 12:10:11.969,2022-04-13 12:10:02.075
9326,9457,4933,9381,10776,12775,00004933,2022-04-13 12:10:15.209,2022-04-13 12:10:15.209,2022-04-13 12:10:05.246
9327,9458,966,9382,10776,12813,00000966,2022-04-13 12:10:17.193,2022-04-13 12:10:17.193,2022-04-13 12:10:08.186
9328,9459,4933,9383,10776,12775,00004933,2022-04-13 12:11:08.081,2022-04-13 12:11:08.081,2022-04-13 12:10:16.104
9329,9460,16240,9384,10776,12814,00016240,2022-04-13 12:10:37.206,2022-04-13 12:10:37.206,2022-04-13 12:10:22.230
9330,9461,3019,9385,10776,12783,00003019,2022-04-13 12:15:33.664,2022-04-13 12:15:33.664,2022-04-13 12:10:27.334
9331,9462,16240,9386,10776,12814,00016240,2022-04-13 12:11:46.436,2022-04-13 12:11:46.436,2022-04-13 12:10:38.336
9332,9463,12174,9387,10776,12794,00012174,2022-04-13 12:11:23.992,2022-04-13 12:11:23.992,2022-04-13 12:10:56.013
9333,9464,1453,9388,10776,12806,00001453,2022-04-13 12:13:19.216,2022-04-13 12:13:19.216,2022-04-13 12:10:59.022
9334,9465,4933,9389,10776,12775,00004933,2022-04-13 12:11:29.526,2022-04-13 12:11:29.526,2022-04-13 12:11:09.583
9335,9466,2761,9390,10776,12785,00002761,2022-04-13 12:12:42.060,2022-04-13 12:12:42.060,2022-04-13 12:11:17.934
9336,9467,9165,9391,10855,12815,37e512e5,2022-04-13 12:12:09.493,2022-04-13 12:12:09.493,2022-04-13 12:11:25.372
9337,9468,966,9392,10776,12813,00000966,2022-04-13 12:12:02.377,2022-04-13 12:12:02.377,2022-04-13 12:11:42.410
9338,9469,16240,9393,10776,12814,00016240,2022-04-13 12:13:19.824,2022-04-13 12:13:19.824,2022-04-13 12:11:47.756
9339,9470,14003,9394,10776,12792,00014003,2022-04-13 12:12:09.834,2022-04-13 12:12:09.835,2022-04-13 12:11:57.916
9340,9471,4933,9395,10776,12775,00004933,2022-04-13 12:13:51.366,2022-04-13 12:13:51.366,2022-04-13 12:11:59.355
9341,9472,966,9396,10776,12813,00000966,2022-04-13 12:12:12.947,2022-04-13 12:12:12.947,2022-04-13 12:12:06.984
9342,9473,14003,9397,10776,12792,00014003,2022-04-13 12:12:21.596,2022-04-13 12:12:21.596,2022-04-13 12:12:10.618
9343,9474,966,9398,10776,12813,00000966,2022-04-13 12:12:16.935,2022-04-13 12:12:16.935,2022-04-13 12:12:14.969
9344,9475,14003,9399,10776,12792,00014003,2022-04-13 12:13:00.067,2022-04-13 12:13:00.068,2022-04-13 12:12:24.644
9345,9476,9165,9400,10855,12815,37e512e5,2022-04-13 12:12:34.619,2022-04-13 12:12:34.619,2022-04-13 12:12:30.654
9346,9477,9165,9401,10855,12815,966430f4,2022-04-13 12:16:04.631,2022-04-13 12:16:04.631,2022-04-13 12:12:40.785
9347,9478,35,9402,10776,12816,00000035,2022-04-13 13:11:58.191,2022-04-13 13:11:58.191,2022-04-13 12:12:46.973
9348,9479,605,9403,10776,12817,00000605,2022-04-13 12:18:00.893,2022-04-13 12:18:00.893,2022-04-13 12:12:54.490
9349,9480,8749,9404,10776,12782,00008749,2022-04-13 12:57:20.484,2022-04-13 12:57:20.484,2022-04-13 12:12:57.338
9350,9481,2761,9405,10776,12785,00002761,2022-04-13 12:13:44.099,2022-04-13 12:13:44.099,2022-04-13 12:13:04.073
9351,9482,14003,9406,10776,12792,00014003,2022-04-13 12:13:35.982,2022-04-13 12:13:35.982,2022-04-13 12:13:06.006
9352,9483,2761,9407,10776,12785,00002761,2022-04-13 12:13:56.386,2022-04-13 12:13:56.387,2022-04-13 12:13:44.419
9353,9484,14003,9408,10776,12792,00014003,2022-04-13 12:14:06.826,2022-04-13 12:14:06.826,2022-04-13 12:13:52.860
9354,9485,4933,9409,10776,12775,00004933,2022-04-13 12:18:59.176,2022-04-13 12:18:59.176,2022-04-13 12:13:52.942
9355,9486,2761,9410,10776,12785,00002761,2022-04-13 13:39:51.025,2022-04-13 13:39:51.025,2022-04-13 12:14:03.420
9356,9487,16240,9411,10776,12814,00016240,2022-04-13 12:14:29.210,2022-04-13 12:14:29.210,2022-04-13 12:14:25.235
9357,9488,16240,9412,10776,12814,00016240,2022-04-13 12:14:38.959,2022-04-13 12:14:38.959,2022-04-13 12:14:29.984
9358,9489,14003,9413,10776,12792,00014003,2022-04-13 12:14:54.900,2022-04-13 12:14:54.900,2022-04-13 12:14:30.930
9359,9490,966,9414,10776,12813,00000966,2022-04-13 12:15:55.602,2022-04-13 12:15:55.602,2022-04-13 12:14:44.584
9360,9491,14003,9415,10776,12792,00014003,2022-04-13 12:14:57.193,2022-04-13 12:14:57.194,2022-04-13 12:14:55.239
9361,9492,14003,9416,10776,12792,00014003,2022-04-13 12:15:09.608,2022-04-13 12:15:09.608,2022-04-13 12:14:57.642
9362,9493,7932,9417,10776,12791,00007932,2022-04-13 12:15:48.784,2022-04-13 12:15:48.784,2022-04-13 12:15:05.725
9363,9494,16240,9418,10776,12814,00016240,2022-04-13 12:15:40.915,2022-04-13 12:15:40.915,2022-04-13 12:15:06.902
9364,9495,10619,9419,10776,12790,00010619,2022-04-13 12:17:20.831,2022-04-13 12:17:20.831,2022-04-13 12:15:18.709
9365,9496,11303,9420,10776,12818,00011303,2022-04-13 12:16:40.018,2022-04-13 12:16:40.018,2022-04-13 12:15:19.961
9366,9497,14003,9421,10776,12792,00014003,2022-04-13 12:15:25.413,2022-04-13 12:15:25.413,2022-04-13 12:15:23.446
9367,9498,14003,9422,10776,12792,00014003,2022-04-13 12:15:31.077,2022-04-13 12:15:31.077,2022-04-13 12:15:26.108
9368,9499,2125,9423,10776,12774,00002125,2022-04-13 12:26:53.495,2022-04-13 12:26:53.495,2022-04-13 12:15:33.893
9369,9500,14003,9424,10776,12792,00014003,2022-04-13 12:15:58.568,2022-04-13 12:15:58.568,2022-04-13 12:15:41.553
9370,9501,7932,9425,10776,12791,00007932,2022-04-13 12:48:40.722,2022-04-13 12:48:40.722,2022-04-13 12:15:49.073
9371,9502,6502,9426,10776,12819,00006502,2022-04-13 13:47:24.751,2022-04-13 13:47:24.752,2022-04-13 12:15:59.840
9372,9503,1961,9427,10776,12820,00001961,2022-04-13 12:18:16.387,2022-04-13 12:18:16.387,2022-04-13 12:16:01.292
9373,9504,3019,9428,10776,12783,00003019,2022-04-13 12:20:24.189,2022-04-13 12:20:24.189,2022-04-13 12:16:01.978
9374,9505,14003,9429,10776,12792,00014003,2022-04-13 12:16:15.384,2022-04-13 12:16:15.384,2022-04-13 12:16:02.411
9375,9506,12194,9430,10776,12795,00012194,2022-04-13 14:44:27.590,2022-04-13 14:44:27.590,2022-04-13 12:16:21.706
9376,9507,12475,9431,10776,12821,00012475,2022-04-13 12:17:03.697,2022-04-13 12:17:03.697,2022-04-13 12:16:51.727
9377,9508,410,9432,10776,12793,00000410,2022-04-13 12:18:49.629,2022-04-13 12:18:49.630,2022-04-13 12:17:51.675
9378,9509,14003,9433,10776,12792,00014003,2022-04-13 12:48:02.712,2022-04-13 12:48:02.712,2022-04-13 12:17:59.569
9379,9510,605,9434,10776,12817,00000605,2022-04-13 12:48:23.811,2022-04-13 12:48:23.811,2022-04-13 12:18:06.825
9380,9511,12475,9435,10776,12821,00012475,2022-04-13 12:18:31.568,2022-04-13 12:18:31.568,2022-04-13 12:18:19.648
9381,9512,12475,9436,10776,12821,00012475,2022-04-13 12:19:17.066,2022-04-13 12:19:17.066,2022-04-13 12:18:32.106
9382,9513,16240,9437,10776,12814,00016240,2022-04-13 12:21:08.008,2022-04-13 12:21:08.008,2022-04-13 12:18:53.947
9383,9514,12475,9438,10776,12821,00012475,2022-04-13 12:26:28.641,2022-04-13 12:26:28.641,2022-04-13 12:19:17.521
9384,9515,3019,9439,10776,12783,00003019,2022-04-13 12:20:30.155,2022-04-13 12:20:30.155,2022-04-13 12:20:26.195
9385,9516,3019,9440,10776,12783,00003019,2022-04-13 12:24:27.950,2022-04-13 12:24:27.950,2022-04-13 12:20:30.954
9386,9517,4933,9441,10776,12775,00004933,2022-04-13 12:21:32.180,2022-04-13 12:21:32.180,2022-04-13 12:20:42.204
9387,9518,16240,9442,10776,12814,00016240,2022-04-13 12:21:41.356,2022-04-13 12:21:41.356,2022-04-13 12:21:10.410
9388,9519,16240,9443,10776,12814,00016240,2022-04-13 12:22:00.367,2022-04-13 12:22:00.367,2022-04-13 12:21:42.390
9389,9520,410,9444,10776,12793,00000410,2022-04-13 12:22:02.650,2022-04-13 12:22:02.650,2022-04-13 12:21:53.712
9390,9521,410,9445,10776,12793,00000410,2022-04-13 12:26:38.275,2022-04-13 12:26:38.275,2022-04-13 12:22:05.007
9391,9522,16240,9446,10776,12814,00016240,2022-04-13 12:55:40.176,2022-04-13 12:55:40.176,2022-04-13 12:22:51.261
9392,9523,4933,9447,10776,12775,00004933,2022-04-13 12:27:17.718,2022-04-13 12:27:17.718,2022-04-13 12:24:28.680
9393,9524,3019,9448,10776,12783,00003019,2022-04-13 12:26:03.570,2022-04-13 12:26:03.570,2022-04-13 12:24:30.567
9394,9525,13633,9449,10854,12822,a4df0053,2022-04-13 13:24:23.734,2022-04-13 13:24:23.734,2022-04-13 12:25:39.204
9395,9526,3019,9450,10776,12783,00003019,2022-04-13 12:26:45.683,2022-04-13 12:26:45.683,2022-04-13 12:26:31.793
9396,9527,410,9451,10776,12793,00000410,2022-04-13 12:31:45.472,2022-04-13 12:31:45.472,2022-04-13 12:26:41.215
9397,9528,1961,9452,10776,12820,00001961,2022-04-13 12:32:53.651,2022-04-13 12:32:53.651,2022-04-13 12:26:47.456
9398,9529,3019,9453,10776,12783,00003019,2022-04-13 12:27:30.883,2022-04-13 12:27:30.883,2022-04-13 12:27:15.015
9399,9530,4933,9454,10776,12775,00004933,2022-04-13 12:27:33.919,2022-04-13 12:27:33.919,2022-04-13 12:27:18.995
9400,9531,4933,9455,10776,12775,00004933,2022-04-13 12:28:00.485,2022-04-13 12:28:00.485,2022-04-13 12:27:47.582
9401,9532,2125,9456,10776,12774,00002125,2022-04-13 13:46:56.711,2022-04-13 13:46:56.711,2022-04-13 12:27:48.449
9402,9533,16238,9457,10776,12823,00016238,2022-04-13 12:32:56.045,2022-04-13 12:32:56.045,2022-04-13 12:27:48.974
9403,9534,4933,9458,10776,12775,00004933,2022-04-13 12:29:24.819,2022-04-13 12:29:24.819,2022-04-13 12:28:01.772
9404,9535,966,9459,10776,12813,00000966,2022-04-13 12:29:10.108,2022-04-13 12:29:10.108,2022-04-13 12:28:49.149
9405,9536,16366,9460,10776,12824,00016366,2022-04-13 12:32:00.066,2022-04-13 12:32:00.066,2022-04-13 12:28:51.843
9406,9537,966,9461,10776,12813,00000966,2022-04-13 12:29:31.646,2022-04-13 12:29:31.646,2022-04-13 12:29:15.739
9407,9538,4933,9462,10776,12775,00004933,2022-04-13 12:31:27.662,2022-04-13 12:31:27.662,2022-04-13 12:29:25.718
9408,9539,6357,9463,10856,12825,45dcf5ae,2022-04-13 13:09:24.047,2022-04-13 13:09:24.047,2022-04-13 12:29:45.870
9409,9540,11530,9464,10776,12826,00011530,2022-04-13 12:32:13.902,2022-04-13 12:32:13.902,2022-04-13 12:29:46.861
9410,9541,4933,9465,10776,12775,00004933,2022-04-13 12:32:00.912,2022-04-13 12:32:00.912,2022-04-13 12:31:27.942
9411,9542,966,9466,10776,12813,00000966,2022-04-13 12:37:03.392,2022-04-13 12:37:03.392,2022-04-13 12:31:55.940
9412,9543,4933,9467,10776,12775,00004933,2022-04-13 12:37:09.025,2022-04-13 12:37:09.025,2022-04-13 12:32:01.851
9413,9544,16368,9468,10776,12827,00016368,2022-04-13 12:33:58.398,2022-04-13 12:33:58.398,2022-04-13 12:33:45.440
9414,9545,15556,9469,10776,12829,00015556,2022-04-13 12:40:28.556,2022-04-13 12:40:28.556,2022-04-13 12:35:22.269
9415,9546,16369,9470,10856,12830,d23ffa72,2022-04-13 12:41:53.523,2022-04-13 12:41:53.523,2022-04-13 12:38:55.479
9416,9547,16238,9471,10776,12823,00016238,2022-04-13 12:46:00.066,2022-04-13 12:46:00.066,2022-04-13 12:41:16.259
9417,9548,410,9472,10776,12793,00000410,2022-04-13 12:44:00.068,2022-04-13 12:44:00.068,2022-04-13 12:41:37.895
9418,9549,16369,9473,10856,12830,1ee1e2e9,2022-04-13 13:09:27.532,2022-04-13 13:09:27.532,2022-04-13 12:41:58.341
9419,9550,3019,9474,10776,12783,00003019,2022-04-13 12:53:26.071,2022-04-13 12:53:26.071,2022-04-13 12:42:12.499
9420,9551,4933,9475,10776,12775,00004933,2022-04-13 12:45:17.722,2022-04-13 12:45:17.722,2022-04-13 12:42:26.713
9421,9552,9,9476,10776,12831,00000009,2022-04-13 12:45:51.436,2022-04-13 12:45:51.436,2022-04-13 12:44:46.407
9422,9553,15580,9477,10776,12832,00015580,2022-04-13 12:46:01.621,2022-04-13 12:46:01.621,2022-04-13 12:45:44.648
9423,9554,4933,9478,10776,12775,00004933,2022-04-13 12:47:33.217,2022-04-13 12:47:33.217,2022-04-13 12:45:56.217
9424,9555,7932,9479,10776,12791,00007932,2022-04-13 12:49:23.197,2022-04-13 12:49:23.197,2022-04-13 12:48:41.218
9425,9556,7932,9480,10776,12791,00007932,2022-04-13 12:49:55.191,2022-04-13 12:49:55.191,2022-04-13 12:49:24.244
9426,9557,2564,9481,10776,12833,00002564,2022-04-13 12:49:41.606,2022-04-13 12:49:41.606,2022-04-13 12:49:27.648
9427,9558,7932,9482,10776,12791,00007932,2022-04-13 12:50:20.820,2022-04-13 12:50:20.820,2022-04-13 12:49:55.848
9428,9559,1961,9483,10776,12820,00001961,2022-04-13 12:53:27.711,2022-04-13 12:53:27.711,2022-04-13 12:50:11.633
9429,9560,410,9484,10776,12793,00000410,2022-04-13 12:51:43.567,2022-04-13 12:51:43.567,2022-04-13 12:50:26.569
9430,9561,7932,9485,10776,12791,00007932,2022-04-13 13:50:43.973,2022-04-13 13:50:43.973,2022-04-13 12:50:28.829
9431,9562,16371,9486,10776,12834,00016371,2022-04-13 12:52:04.964,2022-04-13 12:52:04.964,2022-04-13 12:51:47.000
9432,9563,3019,9487,10776,12783,00003019,2022-04-13 12:55:42.097,2022-04-13 12:55:42.097,2022-04-13 12:54:14.109
9433,9564,16238,9488,10776,12823,00016238,2022-04-13 12:56:03.429,2022-04-13 12:56:03.429,2022-04-13 12:55:57.464
9434,9565,3019,9489,10776,12783,00003019,2022-04-13 13:03:11.243,2022-04-13 13:03:11.243,2022-04-13 12:58:29.104
9435,9566,16373,9490,10859,12836,a9e246a2,2022-04-13 13:03:59.443,2022-04-13 13:03:59.443,2022-04-13 13:02:36.975
9436,9567,15556,9491,10776,12829,00015556,2022-04-13 13:04:50.602,2022-04-13 13:04:50.602,2022-04-13 13:03:21.825
9437,9568,16373,9490,10860,12837,3230f0ce,2022-04-13 13:31:32.512,2022-04-13 13:31:32.512,2022-04-13 13:04:16.529
9438,9569,3019,9492,10776,12783,00003019,2022-04-13 13:18:59.571,2022-04-13 13:18:59.571,2022-04-13 13:05:25.380
9439,9570,639,9493,10776,12838,00000639,2022-04-13 13:07:41.962,2022-04-13 13:07:41.962,2022-04-13 13:07:23.886
9440,9571,639,9494,10776,12838,00000639,2022-04-13 13:08:03.555,2022-04-13 13:08:03.555,2022-04-13 13:07:42.581
9441,9572,639,9495,10776,12838,00000639,2022-04-13 13:08:34.947,2022-04-13 13:08:34.947,2022-04-13 13:08:05.927
9442,9573,16288,9496,10776,12839,00016288,2022-04-13 13:09:25.367,2022-04-13 13:09:25.367,2022-04-13 13:09:07.422
9443,9574,6609,9497,10776,12840,00006609,2022-04-13 13:17:42.663,2022-04-13 13:17:42.663,2022-04-13 13:17:36.711
9444,9575,6609,9498,10776,12840,00006609,2022-04-13 13:21:49.510,2022-04-13 13:21:49.510,2022-04-13 13:17:45.485
9445,9576,410,9499,10776,12793,00000410,2022-04-13 13:19:13.624,2022-04-13 13:19:13.624,2022-04-13 13:18:39.848
9446,9577,16375,9500,10860,12841,ff9402da,2022-04-13 13:21:50.791,2022-04-13 13:21:50.791,2022-04-13 13:20:21.455
9447,9578,16375,9501,10860,12841,8a4e2cb8,2022-04-13 13:32:14.782,2022-04-13 13:32:14.782,2022-04-13 13:21:57.971
9448,9579,13633,9502,10854,12822,d11207ae,2022-04-13 13:41:41.057,2022-04-13 13:41:41.057,2022-04-13 13:24:39.591
9449,9580,7117,9503,869,1620,9becbef6,2022-04-13 15:50:14.397,2022-04-13 15:50:14.397,2022-04-13 13:30:07.781
9450,9581,16373,9504,10861,12842,8ad736f4,2022-04-13 14:03:31.634,2022-04-13 14:03:31.634,2022-04-13 13:31:48.845
9451,9582,16375,9505,10861,12843,034ea44d,2022-04-13 13:55:45.142,2022-04-13 13:55:45.142,2022-04-13 13:32:27.458
9452,9583,1138,9506,10776,12844,00001138,2022-04-13 13:44:36.591,2022-04-13 13:44:36.592,2022-04-13 13:35:14.873
9453,9584,16381,9507,10776,12845,00016381,2022-04-13 13:39:53.971,2022-04-13 13:39:53.971,2022-04-13 13:39:30.739
9454,9585,410,9508,10776,12793,00000410,2022-04-13 13:40:48.758,2022-04-13 13:40:48.758,2022-04-13 13:39:30.886
9455,9586,2761,9509,10776,12785,00002761,2022-04-13 13:50:43.881,2022-04-13 13:50:43.882,2022-04-13 13:39:53.321
9456,9587,4933,9511,10776,12775,00004933,2022-04-13 13:42:46.243,2022-04-13 13:42:46.243,2022-04-13 13:40:45.324
9457,9588,410,9512,10776,12793,00000410,2022-04-13 13:46:49.662,2022-04-13 13:46:49.662,2022-04-13 13:40:59.679
9458,9589,13633,9513,10854,12822,6d8bce85,2022-04-13 13:47:27.703,2022-04-13 13:47:27.703,2022-04-13 13:41:46.378
9459,9590,4933,9514,10776,12775,00004933,2022-04-13 13:43:52.837,2022-04-13 13:43:52.837,2022-04-13 13:42:52.496
9460,9591,12194,9515,10862,12846,66c4da87,2022-04-13 13:46:30.629,2022-04-13 13:46:30.629,2022-04-13 13:44:02.421
9461,9592,2761,9516,10863,12847,3102f7df,2022-04-13 15:01:45.946,2022-04-13 15:01:45.947,2022-04-13 13:44:48.982
9462,9593,1138,9517,10776,12844,00001138,2022-04-13 13:46:36.655,2022-04-13 13:46:36.656,2022-04-13 13:46:22.689
9463,9594,16380,9519,10776,12848,00016380,2022-04-13 13:47:48.693,2022-04-13 13:47:48.693,2022-04-13 13:46:58.400
9464,9595,12194,9518,10863,12849,731396e6,2022-04-13 14:44:28.350,2022-04-13 14:44:28.350,2022-04-13 13:46:59.299
9465,9596,6615,9520,10863,12850,8c072e3d,2022-04-13 15:01:45.585,2022-04-13 15:01:45.585,2022-04-13 13:47:33.039
9466,9597,15455,9521,10776,12786,00015455,2022-04-13 13:48:56.826,2022-04-13 13:48:56.826,2022-04-13 13:48:36.901
9467,9598,15455,9521,10776,12786,00015455,2022-04-13 13:49:40.417,2022-04-13 13:49:40.417,2022-04-13 13:49:04.537
9468,9599,13633,9522,10864,12851,1b53252b,2022-04-13 13:55:16.829,2022-04-13 13:55:16.829,2022-04-13 13:49:37.552
9469,9600,15455,9523,10776,12786,00015455,2022-04-13 13:50:25.498,2022-04-13 13:50:25.499,2022-04-13 13:49:47.572
9470,9601,12332,9524,10863,12852,b5817243,2022-04-13 14:16:57.061,2022-04-13 14:16:57.061,2022-04-13 13:50:40.681
9471,9602,6679,9525,10863,12853,8c4ab906,2022-04-13 14:04:12.649,2022-04-13 14:04:12.649,2022-04-13 13:53:16.485
9472,9603,7053,9526,869,1334,575b228b,2022-04-13 15:28:18.460,2022-04-13 15:28:18.460,2022-04-13 13:55:43.461
9473,9604,16375,9527,10861,12843,981e3793,2022-04-13 13:56:18.980,2022-04-13 13:56:18.980,2022-04-13 13:55:50.608
9474,9605,13633,9528,10864,12851,43405d02,2022-04-13 13:58:37.619,2022-04-13 13:58:37.619,2022-04-13 13:55:59.009
9475,9606,16375,9529,10861,12843,753fae2c,2022-04-13 14:03:34.657,2022-04-13 14:03:34.657,2022-04-13 13:56:22.366
9476,9607,13633,9530,10854,12822,dfe89ad1,2022-04-13 14:03:07.602,2022-04-13 14:03:07.602,2022-04-13 13:58:47.918
9477,9608,13633,9531,10854,12822,82d046da,2022-04-13 14:28:57.228,2022-04-13 14:28:57.228,2022-04-13 14:04:31.537
9478,9609,16388,9532,10865,12854,4bf3cfe3,2022-04-13 14:22:32.003,2022-04-13 14:22:32.003,2022-04-13 14:17:06.185
9479,9610,16342,9533,10865,12855,18978629,2022-04-13 14:21:45.272,2022-04-13 14:21:45.272,2022-04-13 14:17:37.914
9480,9611,16325,9534,10866,12856,c4a5190f,2022-04-13 14:24:41.192,2022-04-13 14:24:41.192,2022-04-13 14:17:53.402
9481,9612,16323,9535,10866,12857,844d6cd0,2022-04-13 15:02:19.980,2022-04-13 15:02:19.980,2022-04-13 14:20:20.155
9482,9613,16390,9536,10866,12858,4c2b2a67,2022-04-13 15:03:39.504,2022-04-13 15:03:39.504,2022-04-13 14:22:53.053
9483,9614,16342,9537,10867,12859,3876fdff,2022-04-13 14:29:42.148,2022-04-13 14:29:42.148,2022-04-13 14:22:55.372
9484,9615,16325,9538,10866,12856,402c655a,2022-04-13 15:13:30.029,2022-04-13 15:13:30.029,2022-04-13 14:24:44.379
9485,9616,16388,9539,10868,12860,10f5eea3,2022-04-13 15:09:14.767,2022-04-13 15:09:14.767,2022-04-13 14:29:35.526
